单位:(mV)
,CH1,CH2
频率,?,?
周期,?,?
3539,160.00,1640.00
3540,160.00,1680.00
3541,80.00,1640.00
3542,160.00,1680.00
3543,160.00,1640.00
3544,160.00,1640.00
3545,160.00,1640.00
3546,160.00,1640.00
3547,160.00,1640.00
3548,160.00,1640.00
3549,160.00,1640.00
3550,160.00,1640.00
3551,160.00,1600.00
3552,160.00,1640.00
3553,160.00,1640.00
3554,160.00,1680.00
3555,160.00,1600.00
3556,160.00,1640.00
3557,240.00,1640.00
3558,160.00,1600.00
3559,160.00,1600.00
3560,160.00,1640.00
3561,160.00,1640.00
3562,160.00,1640.00
3563,80.00,1640.00
3564,160.00,1680.00
3565,160.00,1640.00
3566,160.00,1640.00
3567,160.00,1640.00
3568,160.00,1640.00
3569,160.00,1600.00
3570,160.00,1640.00
3571,160.00,1640.00
3572,160.00,1640.00
3573,160.00,1680.00
3574,160.00,1640.00
3575,160.00,1680.00
3576,160.00,1680.00
3577,80.00,1680.00
3578,160.00,1680.00
3579,160.00,1600.00
3580,160.00,1640.00
3581,240.00,1640.00
3582,160.00,1640.00
3583,160.00,1600.00
3584,160.00,1600.00
3585,80.00,1600.00
3586,160.00,1640.00
3587,160.00,1680.00
3588,160.00,1640.00
3589,160.00,1640.00
3590,160.00,1640.00
3591,160.00,1640.00
3592,160.00,1680.00
3593,160.00,1640.00
3594,160.00,1640.00
3595,160.00,1640.00
3596,160.00,1640.00
3597,160.00,1640.00
3598,160.00,1680.00
3599,160.00,1640.00
3600,160.00,1640.00
3601,160.00,1600.00
3602,160.00,1640.00
3603,160.00,1600.00
3604,160.00,1600.00
3605,160.00,1600.00
3606,160.00,1640.00
3607,80.00,1640.00
3608,160.00,1640.00
3609,160.00,1640.00
3610,160.00,1600.00
3611,160.00,1640.00
3612,160.00,1600.00
3613,160.00,1640.00
3614,160.00,1640.00
3615,80.00,1640.00
3616,160.00,1640.00
3617,160.00,1640.00
3618,160.00,1640.00
3619,160.00,1640.00
3620,160.00,1640.00
3621,160.00,1640.00
3622,160.00,1640.00
3623,160.00,1640.00
3624,160.00,1640.00
3625,160.00,1640.00
3626,160.00,1640.00
3627,160.00,1640.00
3628,160.00,1640.00
3629,160.00,1640.00
3630,160.00,1640.00
3631,160.00,1640.00
3632,160.00,1600.00
3633,160.00,1600.00
3634,160.00,1600.00
3635,160.00,1640.00
3636,160.00,1640.00
3637,160.00,1680.00
3638,160.00,1640.00
3639,160.00,1640.00
3640,160.00,1640.00
3641,160.00,1640.00
3642,160.00,1600.00
3643,160.00,1640.00
3644,160.00,1640.00
3645,160.00,1640.00
3646,160.00,1600.00
3647,160.00,1640.00
3648,160.00,1640.00
3649,160.00,1640.00
3650,160.00,1680.00
3651,160.00,1600.00
3652,160.00,1640.00
3653,160.00,1600.00
3654,160.00,1640.00
3655,160.00,1600.00
3656,160.00,1640.00
3657,160.00,1640.00
3658,160.00,1640.00
3659,160.00,1640.00
3660,160.00,1640.00
3661,160.00,1640.00
3662,160.00,1640.00
3663,160.00,1640.00
3664,160.00,1640.00
3665,160.00,1640.00
3666,160.00,1640.00
3667,160.00,1640.00
3668,160.00,1640.00
3669,160.00,1640.00
3670,160.00,1640.00
3671,160.00,1600.00
3672,160.00,1600.00
3673,160.00,1640.00
3674,160.00,1640.00
3675,160.00,1680.00
3676,160.00,1640.00
3677,160.00,1680.00
3678,160.00,1640.00
3679,160.00,1680.00
3680,160.00,1640.00
3681,160.00,1680.00
3682,160.00,1640.00
3683,160.00,1680.00
3684,160.00,1600.00
3685,160.00,1640.00
3686,160.00,1680.00
3687,160.00,1640.00
3688,160.00,1600.00
3689,160.00,1640.00
3690,160.00,1640.00
3691,240.00,1640.00
3692,160.00,1600.00
3693,160.00,1640.00
3694,160.00,1640.00
3695,160.00,1640.00
3696,160.00,1640.00
3697,160.00,1640.00
3698,160.00,1640.00
3699,160.00,1640.00
3700,160.00,1640.00
3701,160.00,1640.00
3702,160.00,1600.00
3703,160.00,1640.00
3704,160.00,1640.00
3705,160.00,1680.00
3706,160.00,1680.00
3707,160.00,1640.00
3708,160.00,1640.00
3709,80.00,1640.00
3710,160.00,1640.00
3711,160.00,1600.00
3712,160.00,1640.00
3713,160.00,1680.00
3714,160.00,1640.00
3715,160.00,1680.00
3716,160.00,1640.00
3717,160.00,1680.00
3718,160.00,1600.00
3719,240.00,1640.00
3720,160.00,1600.00
3721,160.00,1680.00
3722,160.00,1640.00
3723,160.00,1640.00
3724,160.00,1640.00
3725,240.00,1600.00
3726,240.00,1640.00
3727,160.00,1640.00
3728,160.00,1640.00
3729,160.00,1640.00
3730,160.00,1640.00
3731,160.00,1600.00
3732,160.00,1640.00
3733,80.00,1640.00
3734,160.00,1640.00
3735,160.00,1640.00
3736,160.00,1640.00
3737,240.00,1680.00
3738,160.00,1640.00
3739,240.00,1600.00
3740,160.00,1640.00
3741,160.00,1680.00
3742,160.00,1640.00
3743,160.00,1680.00
3744,160.00,1640.00
3745,160.00,1600.00
3746,160.00,1680.00
3747,160.00,1680.00
3748,80.00,1640.00
3749,160.00,1640.00
3750,160.00,1640.00
3751,160.00,1680.00
3752,160.00,1600.00
3753,160.00,1680.00
3754,160.00,1640.00
3755,160.00,1600.00
3756,80.00,1640.00
3757,160.00,1640.00
3758,160.00,1600.00
3759,160.00,1640.00
3760,160.00,1640.00
3761,160.00,1640.00
3762,160.00,1600.00
3763,160.00,1680.00
3764,80.00,1640.00
3765,160.00,1640.00
3766,160.00,1640.00
3767,160.00,1600.00
3768,160.00,1640.00
3769,160.00,1600.00
3770,160.00,1600.00
3771,160.00,1680.00
3772,160.00,1640.00
3773,160.00,1600.00
3774,160.00,1640.00
3775,160.00,1640.00
3776,160.00,1640.00
3777,160.00,1640.00
3778,160.00,1640.00
3779,160.00,1680.00
3780,160.00,1600.00
3781,160.00,1640.00
3782,160.00,1640.00
3783,160.00,1600.00
3784,160.00,1640.00
3785,160.00,1680.00
3786,160.00,1640.00
3787,160.00,1640.00
3788,160.00,1640.00
3789,160.00,1640.00
3790,160.00,1680.00
3791,160.00,1640.00
3792,160.00,1640.00
3793,160.00,1600.00
3794,160.00,1640.00
3795,160.00,1640.00
3796,160.00,1640.00
3797,160.00,1600.00
3798,160.00,1640.00
3799,160.00,1600.00
3800,160.00,1600.00
3801,160.00,1640.00
3802,160.00,1600.00
3803,160.00,1640.00
3804,160.00,1640.00
3805,160.00,1640.00
3806,160.00,1640.00
3807,160.00,1640.00
3808,160.00,1640.00
3809,160.00,1600.00
3810,160.00,1640.00
3811,160.00,1640.00
3812,160.00,1640.00
3813,160.00,1640.00
3814,160.00,1640.00
3815,160.00,1640.00
3816,160.00,1600.00
3817,160.00,1640.00
3818,160.00,1680.00
3819,80.00,1640.00
3820,160.00,1600.00
3821,160.00,1680.00
3822,80.00,1640.00
3823,160.00,1640.00
3824,160.00,1680.00
3825,160.00,1640.00
3826,160.00,1640.00
3827,160.00,1640.00
3828,160.00,1640.00
3829,160.00,1600.00
3830,160.00,1640.00
3831,160.00,1640.00
3832,160.00,1640.00
3833,160.00,1640.00
3834,160.00,1680.00
3835,160.00,1640.00
3836,160.00,1640.00
3837,160.00,1680.00
3838,160.00,1640.00
3839,160.00,1600.00
3840,160.00,1640.00
3841,160.00,1640.00
3842,160.00,1680.00
3843,160.00,1680.00
3844,160.00,1640.00
3845,160.00,1640.00
3846,160.00,1640.00
3847,160.00,1680.00
3848,160.00,1640.00
3849,160.00,1680.00
3850,160.00,1600.00
3851,160.00,1640.00
3852,160.00,1640.00
3853,160.00,1640.00
3854,160.00,1640.00
3855,160.00,1640.00
3856,160.00,1640.00
3857,160.00,1600.00
3858,160.00,1640.00
3859,160.00,1640.00
3860,160.00,1640.00
3861,160.00,1600.00
3862,160.00,1600.00
3863,160.00,1640.00
3864,160.00,1600.00
3865,160.00,1680.00
3866,160.00,1600.00
3867,160.00,1680.00
3868,160.00,1640.00
3869,160.00,1640.00
3870,160.00,1640.00
3871,160.00,1640.00
3872,160.00,1680.00
3873,160.00,1640.00
3874,160.00,1640.00
3875,160.00,1680.00
3876,160.00,1640.00
3877,160.00,1640.00
3878,160.00,1640.00
3879,160.00,1600.00
3880,160.00,1640.00
3881,160.00,1600.00
3882,160.00,1640.00
3883,160.00,1600.00
3884,240.00,1600.00
3885,240.00,1640.00
3886,160.00,1640.00
3887,160.00,1680.00
3888,160.00,1640.00
3889,160.00,1680.00
3890,240.00,1640.00
3891,160.00,1680.00
3892,160.00,1640.00
3893,160.00,1640.00
3894,160.00,1600.00
3895,160.00,1640.00
3896,80.00,1640.00
3897,160.00,1680.00
3898,160.00,1640.00
3899,160.00,1600.00
3900,80.00,1640.00
3901,160.00,1640.00
3902,160.00,1600.00
3903,160.00,1640.00
3904,240.00,1680.00
3905,160.00,1600.00
3906,240.00,1680.00
3907,80.00,1640.00
3908,160.00,1640.00
3909,160.00,1600.00
3910,160.00,1640.00
3911,160.00,1640.00
3912,160.00,1640.00
3913,160.00,1680.00
3914,160.00,1640.00
3915,160.00,1680.00
3916,160.00,1640.00
3917,160.00,1640.00
3918,160.00,1600.00
3919,160.00,1640.00
3920,160.00,1640.00
3921,160.00,1640.00
3922,160.00,1640.00
3923,160.00,1680.00
3924,160.00,1600.00
3925,80.00,1640.00
3926,160.00,1640.00
3927,160.00,1640.00
3928,160.00,1640.00
3929,160.00,1640.00
3930,160.00,1640.00
3931,160.00,1600.00
3932,160.00,1640.00
3933,160.00,1640.00
3934,160.00,1640.00
3935,160.00,1640.00
3936,160.00,1680.00
3937,240.00,1600.00
3938,160.00,1640.00
3939,160.00,1600.00
3940,160.00,1600.00
3941,160.00,1640.00
3942,160.00,1640.00
3943,160.00,1640.00
3944,160.00,1640.00
3945,160.00,1640.00
3946,160.00,1640.00
3947,160.00,1640.00
3948,160.00,1680.00
3949,160.00,1640.00
3950,160.00,1640.00
3951,160.00,1640.00
3952,160.00,1640.00
3953,160.00,1680.00
3954,160.00,1640.00
3955,160.00,1640.00
3956,160.00,1640.00
3957,160.00,1600.00
3958,160.00,1640.00
3959,160.00,1680.00
3960,160.00,1600.00
3961,240.00,1600.00
3962,160.00,1680.00
3963,160.00,1640.00
3964,160.00,1640.00
3965,160.00,1640.00
3966,160.00,1640.00
3967,160.00,1640.00
3968,80.00,1680.00
3969,160.00,1640.00
3970,160.00,1640.00
3971,160.00,1680.00
3972,160.00,1640.00
3973,160.00,1680.00
3974,160.00,1600.00
3975,160.00,1680.00
3976,160.00,1640.00
3977,160.00,1680.00
3978,240.00,1640.00
3979,160.00,1640.00
3980,160.00,1600.00
3981,160.00,1640.00
3982,160.00,1600.00
3983,160.00,1640.00
3984,160.00,1600.00
3985,160.00,1640.00
3986,160.00,1640.00
3987,160.00,1640.00
3988,160.00,1680.00
3989,160.00,1640.00
3990,160.00,1600.00
3991,160.00,1640.00
3992,160.00,1640.00
3993,160.00,1640.00
3994,160.00,1600.00
3995,160.00,1640.00
3996,160.00,1640.00
3997,160.00,1640.00
3998,80.00,1600.00
3999,160.00,1640.00
4000,160.00,1640.00
4001,160.00,1680.00
4002,160.00,1680.00
4003,160.00,1640.00
4004,160.00,1680.00
4005,160.00,1640.00
4006,160.00,1600.00
4007,160.00,1640.00
4008,160.00,1640.00
4009,160.00,1640.00
4010,160.00,1640.00
4011,160.00,1680.00
4012,160.00,1640.00
4013,160.00,1640.00
4014,160.00,1640.00
4015,160.00,1640.00
4016,160.00,1640.00
4017,240.00,1640.00
4018,160.00,1640.00
4019,160.00,1640.00
4020,160.00,1680.00
4021,160.00,1680.00
4022,160.00,1640.00
4023,160.00,1640.00
4024,160.00,1600.00
4025,160.00,1600.00
4026,160.00,1600.00
4027,80.00,1600.00
4028,160.00,1600.00
4029,160.00,1640.00
4030,160.00,1640.00
4031,160.00,1640.00
4032,160.00,1640.00
4033,160.00,1600.00
4034,160.00,1600.00
4035,160.00,1640.00
4036,160.00,1640.00
4037,160.00,1600.00
4038,80.00,1640.00
4039,160.00,1640.00
4040,160.00,1640.00
4041,160.00,1640.00
4042,160.00,1640.00
4043,160.00,1640.00
4044,160.00,1640.00
4045,160.00,1640.00
4046,160.00,1680.00
4047,160.00,1680.00
4048,160.00,1640.00
4049,80.00,1640.00
4050,160.00,1640.00
4051,160.00,1680.00
4052,160.00,1640.00
4053,160.00,1680.00
4054,160.00,1640.00
4055,160.00,1680.00
4056,160.00,1640.00
4057,160.00,1640.00
4058,160.00,1640.00
4059,160.00,1640.00
4060,160.00,1640.00
4061,160.00,1640.00
4062,160.00,1640.00
4063,160.00,1640.00
4064,160.00,1640.00
4065,160.00,1640.00
4066,160.00,1640.00
4067,160.00,1680.00
4068,160.00,1600.00
4069,160.00,1640.00
4070,160.00,1680.00
4071,160.00,1640.00
4072,160.00,1640.00
4073,160.00,1640.00
4074,160.00,1640.00
4075,160.00,1640.00
4076,160.00,1600.00
4077,80.00,1640.00
4078,160.00,1600.00
4079,160.00,1640.00
4080,160.00,1640.00
4081,160.00,1640.00
4082,160.00,1640.00
4083,160.00,1640.00
4084,160.00,1640.00
4085,160.00,1680.00
4086,160.00,1640.00
4087,160.00,1640.00
4088,160.00,1640.00
4089,160.00,1640.00
4090,160.00,1640.00
4091,160.00,1680.00
4092,160.00,1640.00
4093,160.00,1640.00
4094,80.00,1680.00
4095,160.00,1640.00
4096,160.00,1640.00
4097,160.00,1600.00
4098,160.00,1640.00
4099,160.00,1640.00
4100,160.00,1600.00
4101,160.00,1640.00
4102,160.00,1680.00
4103,160.00,1640.00
4104,160.00,1640.00
4105,160.00,1640.00
4106,160.00,1640.00
4107,160.00,1640.00
4108,160.00,1600.00
4109,160.00,1640.00
4110,80.00,1640.00
4111,160.00,1640.00
4112,160.00,1640.00
4113,240.00,1640.00
4114,160.00,1600.00
4115,160.00,1640.00
4116,160.00,1680.00
4117,160.00,1640.00
4118,160.00,1640.00
4119,160.00,1640.00
4120,160.00,1600.00
4121,160.00,1680.00
4122,160.00,1640.00
4123,160.00,1600.00
4124,160.00,1600.00
4125,160.00,1640.00
4126,240.00,1640.00
4127,80.00,1640.00
4128,160.00,1640.00
4129,160.00,1640.00
4130,160.00,1640.00
4131,160.00,1640.00
4132,160.00,1680.00
4133,160.00,1680.00
4134,160.00,1600.00
4135,80.00,1640.00
4136,160.00,1600.00
4137,160.00,1640.00
4138,160.00,1680.00
4139,160.00,1640.00
4140,160.00,1640.00
4141,160.00,1640.00
4142,160.00,1680.00
4143,160.00,1680.00
4144,80.00,1640.00
4145,160.00,1680.00
4146,160.00,1640.00
4147,160.00,1640.00
4148,160.00,1640.00
4149,160.00,1640.00
4150,160.00,1640.00
4151,160.00,1600.00
4152,160.00,1600.00
4153,160.00,1640.00
4154,160.00,1640.00
4155,160.00,1640.00
4156,160.00,1640.00
4157,160.00,1680.00
4158,160.00,1640.00
4159,160.00,1640.00
4160,160.00,1640.00
4161,160.00,1680.00
4162,160.00,1640.00
4163,160.00,1640.00
4164,160.00,1600.00
4165,160.00,1680.00
4166,160.00,1640.00
4167,160.00,1640.00
4168,160.00,1600.00
4169,80.00,1640.00
4170,160.00,1680.00
4171,160.00,1600.00
4172,160.00,1680.00
4173,160.00,1640.00
4174,160.00,1640.00
4175,80.00,1600.00
4176,160.00,1680.00
4177,160.00,1640.00
4178,160.00,1640.00
4179,240.00,1680.00
4180,160.00,1600.00
4181,160.00,1640.00
4182,160.00,1640.00
4183,160.00,1600.00
4184,160.00,1640.00
4185,160.00,1640.00
4186,160.00,1640.00
4187,160.00,1600.00
4188,160.00,1640.00
4189,160.00,1640.00
4190,160.00,1640.00
4191,240.00,1680.00
4192,240.00,1640.00
4193,160.00,1600.00
4194,160.00,1640.00
4195,160.00,1640.00
4196,160.00,1640.00
4197,160.00,1640.00
4198,160.00,1640.00
4199,160.00,1600.00
4200,160.00,1640.00
4201,160.00,1680.00
4202,160.00,1640.00
4203,160.00,1640.00
4204,160.00,1640.00
4205,160.00,1640.00
4206,160.00,1600.00
4207,160.00,1640.00
4208,160.00,1640.00
4209,160.00,1640.00
4210,80.00,1640.00
4211,160.00,1640.00
4212,160.00,1640.00
4213,160.00,1640.00
4214,160.00,1640.00
4215,160.00,1640.00
4216,160.00,1680.00
4217,80.00,1640.00
4218,240.00,1640.00
4219,80.00,1640.00
4220,160.00,1640.00
4221,160.00,1640.00
4222,160.00,1640.00
4223,160.00,1600.00
4224,240.00,1640.00
4225,160.00,1640.00
4226,240.00,1640.00
4227,160.00,1640.00
4228,160.00,1640.00
4229,160.00,1640.00
4230,160.00,1600.00
4231,160.00,1640.00
4232,80.00,1640.00
4233,160.00,1640.00
4234,160.00,1640.00
4235,160.00,1680.00
4236,160.00,1640.00
4237,160.00,1640.00
4238,160.00,1640.00
4239,160.00,1640.00
4240,160.00,1640.00
4241,160.00,1640.00
4242,160.00,1640.00
4243,80.00,1640.00
4244,160.00,1600.00
4245,160.00,1680.00
4246,160.00,1640.00
4247,240.00,1680.00
4248,160.00,1640.00
4249,240.00,1640.00
4250,160.00,1640.00
4251,160.00,1680.00
4252,160.00,1600.00
4253,160.00,1680.00
4254,160.00,1640.00
4255,160.00,1640.00
4256,160.00,1640.00
4257,160.00,1600.00
4258,160.00,1640.00
4259,160.00,1640.00
4260,160.00,1680.00
4261,160.00,1680.00
4262,160.00,1640.00
4263,160.00,1640.00
4264,160.00,1640.00
4265,160.00,1640.00
4266,160.00,1680.00
4267,160.00,1640.00
4268,240.00,1640.00
4269,80.00,1640.00
4270,160.00,1640.00
4271,160.00,1640.00
4272,160.00,1680.00
4273,160.00,1600.00
4274,160.00,1680.00
4275,160.00,1640.00
4276,160.00,1640.00
4277,160.00,1640.00
4278,160.00,1640.00
4279,160.00,1640.00
4280,160.00,1640.00
4281,160.00,1640.00
4282,160.00,1640.00
4283,160.00,1640.00
4284,160.00,1680.00
4285,160.00,1600.00
4286,160.00,1680.00
4287,160.00,1640.00
4288,160.00,1640.00
4289,160.00,1640.00
4290,160.00,1640.00
4291,80.00,1600.00
4292,160.00,1640.00
4293,160.00,1640.00
4294,160.00,1600.00
4295,160.00,1640.00
4296,160.00,1640.00
4297,160.00,1640.00
4298,160.00,1600.00
4299,160.00,1640.00
4300,160.00,1640.00
4301,160.00,1640.00
4302,240.00,1600.00
4303,160.00,1600.00
4304,160.00,1600.00
4305,160.00,1600.00
4306,80.00,1600.00
4307,160.00,1640.00
4308,160.00,1680.00
4309,160.00,1640.00
4310,160.00,1600.00
4311,160.00,1640.00
4312,160.00,1600.00
4313,160.00,1640.00
4314,160.00,1680.00
4315,160.00,1640.00
4316,160.00,1640.00
4317,160.00,1640.00
4318,160.00,1600.00
4319,160.00,1640.00
4320,80.00,1600.00
4321,160.00,1640.00
4322,160.00,1640.00
4323,160.00,1600.00
4324,160.00,1600.00
4325,160.00,1640.00
4326,160.00,1680.00
4327,80.00,1640.00
4328,160.00,1640.00
4329,160.00,1640.00
4330,160.00,1680.00
4331,160.00,1640.00
4332,160.00,1680.00
4333,160.00,1680.00
4334,160.00,1640.00
4335,160.00,1640.00
4336,160.00,1640.00
4337,160.00,1680.00
4338,160.00,1600.00
4339,160.00,1600.00
4340,160.00,1640.00
4341,160.00,1640.00
4342,160.00,1640.00
4343,160.00,1640.00
4344,160.00,1640.00
4345,160.00,1640.00
4346,240.00,1680.00
4347,160.00,1640.00
4348,160.00,1640.00
4349,160.00,1600.00
4350,160.00,1640.00
4351,160.00,1640.00
4352,160.00,1680.00
4353,160.00,1640.00
4354,160.00,1680.00
4355,160.00,1640.00
4356,160.00,1640.00
4357,160.00,1600.00
4358,160.00,1680.00
4359,160.00,1680.00
4360,160.00,1600.00
4361,160.00,1640.00
4362,160.00,1640.00
4363,160.00,1640.00
4364,160.00,1680.00
4365,160.00,1640.00
4366,160.00,1640.00
4367,160.00,1600.00
4368,160.00,1680.00
4369,160.00,1600.00
4370,160.00,1640.00
4371,160.00,1600.00
4372,160.00,1640.00
4373,160.00,1600.00
4374,160.00,1600.00
4375,160.00,1640.00
4376,160.00,1640.00
4377,160.00,1680.00
4378,160.00,1640.00
4379,160.00,1640.00
4380,160.00,1600.00
4381,160.00,1680.00
4382,160.00,1640.00
4383,160.00,1640.00
4384,160.00,1640.00
4385,160.00,1600.00
4386,160.00,1680.00
4387,160.00,1640.00
4388,160.00,1640.00
4389,240.00,1640.00
4390,160.00,1600.00
4391,160.00,1640.00
4392,160.00,1640.00
4393,160.00,1640.00
4394,160.00,1640.00
4395,160.00,1640.00
4396,160.00,1640.00
4397,160.00,1640.00
4398,80.00,1680.00
4399,240.00,1640.00
4400,160.00,1640.00
4401,160.00,1640.00
4402,160.00,1640.00
4403,160.00,1680.00
4404,160.00,1640.00
4405,160.00,1640.00
4406,160.00,1680.00
4407,160.00,1640.00
4408,160.00,1600.00
4409,160.00,1640.00
4410,160.00,1600.00
4411,160.00,1640.00
4412,160.00,1600.00
4413,160.00,1600.00
4414,160.00,1640.00
4415,160.00,1600.00
4416,160.00,1680.00
4417,160.00,1640.00
4418,160.00,1680.00
4419,160.00,1640.00
4420,160.00,1640.00
4421,160.00,1600.00
4422,160.00,1640.00
4423,160.00,1600.00
4424,160.00,1640.00
4425,160.00,1640.00
4426,160.00,1640.00
4427,160.00,1640.00
4428,160.00,1640.00
4429,160.00,1640.00
4430,160.00,1640.00
4431,160.00,1600.00
4432,160.00,1680.00
4433,240.00,1640.00
4434,160.00,1680.00
4435,160.00,1600.00
4436,160.00,1680.00
4437,160.00,1600.00
4438,160.00,1640.00
4439,160.00,1680.00
4440,160.00,1680.00
4441,160.00,1640.00
4442,160.00,1600.00
4443,160.00,1640.00
4444,160.00,1640.00
4445,160.00,1640.00
4446,160.00,1640.00
4447,160.00,1640.00
4448,160.00,1640.00
4449,160.00,1640.00
4450,160.00,1640.00
4451,160.00,1640.00
4452,160.00,1640.00
4453,160.00,1640.00
4454,160.00,1640.00
4455,160.00,1640.00
4456,160.00,1680.00
4457,160.00,1640.00
4458,160.00,1600.00
4459,160.00,1600.00
4460,160.00,1640.00
4461,160.00,1680.00
4462,160.00,1640.00
4463,160.00,1640.00
4464,160.00,1640.00
4465,160.00,1640.00
4466,160.00,1640.00
4467,160.00,1640.00
4468,160.00,1640.00
4469,160.00,1640.00
4470,160.00,1640.00
4471,160.00,1640.00
4472,160.00,1680.00
4473,160.00,1640.00
4474,160.00,1640.00
4475,160.00,1600.00
4476,160.00,1640.00
4477,160.00,1640.00
4478,160.00,1640.00
4479,160.00,1640.00
4480,160.00,1640.00
4481,160.00,1640.00
4482,160.00,1640.00
4483,80.00,1640.00
4484,160.00,1640.00
4485,160.00,1640.00
4486,160.00,1640.00
4487,160.00,1640.00
4488,160.00,1680.00
4489,80.00,1640.00
4490,160.00,1680.00
4491,160.00,1640.00
4492,160.00,1640.00
4493,160.00,1640.00
4494,160.00,1640.00
4495,80.00,1680.00
4496,160.00,1640.00
4497,160.00,1640.00
4498,160.00,1600.00
4499,160.00,1640.00
4500,160.00,1640.00
4501,160.00,1640.00
4502,160.00,1640.00
4503,160.00,1640.00
4504,160.00,1600.00
4505,160.00,1640.00
4506,160.00,1640.00
4507,160.00,1600.00
4508,160.00,1640.00
4509,160.00,1680.00
4510,160.00,1640.00
4511,160.00,1640.00
4512,160.00,1640.00
4513,80.00,1600.00
4514,160.00,1640.00
4515,160.00,1640.00
4516,160.00,1640.00
4517,160.00,1640.00
4518,160.00,1640.00
4519,160.00,1640.00
4520,160.00,1680.00
4521,160.00,1640.00
4522,160.00,1680.00
4523,160.00,1640.00
4524,160.00,1600.00
4525,160.00,1600.00
4526,160.00,1640.00
4527,160.00,1680.00
4528,160.00,1640.00
4529,160.00,1640.00
4530,160.00,1680.00
4531,160.00,1640.00
4532,240.00,1600.00
4533,160.00,1640.00
4534,160.00,1680.00
4535,160.00,1680.00
4536,160.00,1640.00
4537,160.00,1640.00
4538,160.00,1640.00
4539,160.00,1640.00
4540,160.00,1640.00
4541,160.00,1640.00
4542,160.00,1640.00
4543,160.00,1600.00
4544,160.00,1680.00
4545,160.00,1640.00
4546,160.00,1600.00
4547,160.00,1640.00
4548,160.00,1640.00
4549,160.00,1640.00
4550,160.00,1640.00
4551,160.00,1640.00
4552,160.00,1600.00
4553,160.00,1640.00
4554,160.00,1680.00
4555,160.00,1680.00
4556,160.00,1600.00
4557,160.00,1600.00
4558,160.00,1640.00
4559,80.00,1640.00
4560,160.00,1640.00
4561,160.00,1640.00
4562,160.00,1640.00
4563,160.00,1640.00
4564,160.00,1640.00
4565,160.00,1640.00
4566,160.00,1640.00
4567,160.00,1680.00
4568,160.00,1640.00
4569,160.00,1640.00
4570,80.00,1640.00
4571,160.00,1640.00
4572,80.00,1640.00
4573,240.00,1640.00
4574,160.00,1640.00
4575,160.00,1640.00
4576,160.00,1640.00
4577,160.00,1600.00
4578,160.00,1640.00
4579,160.00,1640.00
4580,160.00,1640.00
4581,160.00,1680.00
4582,160.00,1680.00
4583,240.00,1600.00
4584,160.00,1680.00
4585,160.00,1600.00
4586,160.00,1640.00
4587,160.00,1600.00
4588,160.00,1600.00
4589,80.00,1640.00
4590,160.00,1600.00
4591,160.00,1680.00
4592,160.00,1680.00
4593,160.00,1640.00
4594,160.00,1640.00
4595,160.00,1600.00
4596,160.00,1640.00
4597,160.00,1640.00
4598,160.00,1640.00
4599,160.00,1600.00
4600,160.00,1640.00
4601,160.00,1680.00
4602,160.00,1640.00
4603,160.00,1680.00
4604,160.00,1640.00
4605,160.00,1680.00
4606,160.00,1640.00
4607,160.00,1640.00
4608,160.00,1680.00
4609,160.00,1680.00
4610,160.00,1640.00
4611,160.00,1640.00
4612,160.00,1640.00
4613,160.00,1640.00
4614,160.00,1600.00
4615,160.00,1640.00
4616,160.00,1640.00
4617,160.00,1640.00
4618,160.00,1640.00
4619,160.00,1640.00
4620,160.00,1640.00
4621,160.00,1640.00
4622,160.00,1640.00
4623,160.00,1640.00
4624,160.00,1640.00
4625,160.00,1640.00
4626,160.00,1640.00
4627,160.00,1640.00
4628,160.00,1640.00
4629,160.00,1640.00
4630,240.00,1640.00
4631,240.00,1680.00
4632,160.00,1640.00
4633,240.00,1640.00
4634,160.00,1600.00
4635,160.00,1680.00
4636,160.00,1600.00
4637,160.00,1680.00
4638,160.00,1640.00
4639,80.00,1640.00
4640,80.00,1600.00
4641,160.00,1640.00
4642,160.00,1640.00
4643,160.00,1640.00
4644,160.00,1640.00
4645,160.00,1680.00
4646,160.00,1640.00
4647,160.00,1600.00
4648,160.00,1640.00
4649,160.00,1600.00
4650,160.00,1640.00
4651,160.00,1600.00
4652,160.00,1680.00
4653,160.00,1640.00
4654,160.00,1640.00
4655,160.00,1640.00
4656,160.00,1640.00
4657,160.00,1640.00
4658,160.00,1680.00
4659,160.00,1640.00
4660,240.00,1640.00
4661,160.00,1600.00
4662,80.00,1680.00
4663,160.00,1640.00
4664,160.00,1600.00
4665,80.00,1640.00
4666,160.00,1640.00
4667,160.00,1640.00
4668,160.00,1640.00
4669,160.00,1600.00
4670,160.00,1600.00
4671,160.00,1640.00
4672,160.00,1640.00
4673,160.00,1680.00
4674,160.00,1640.00
4675,160.00,1640.00
4676,160.00,1680.00
4677,160.00,1640.00
4678,160.00,1640.00
4679,160.00,1600.00
4680,160.00,1640.00
4681,160.00,1640.00
4682,160.00,1680.00
4683,240.00,1640.00
4684,160.00,1640.00
4685,160.00,1680.00
4686,160.00,1680.00
4687,160.00,1640.00
4688,160.00,1640.00
4689,160.00,1600.00
4690,160.00,1640.00
4691,160.00,1600.00
4692,160.00,1640.00
4693,160.00,1640.00
4694,160.00,1640.00
4695,160.00,1600.00
4696,160.00,1680.00
4697,160.00,1680.00
4698,160.00,1640.00
4699,160.00,1600.00
4700,160.00,1680.00
4701,160.00,1600.00
4702,240.00,1640.00
